240,0.0390625,0.0234375,0.015625,0.0390625,0.03125,0.0234375,0.0390625,0.046875,0.03125,0.03125,0.0078125,0.046875,0.0390625,0.09375,0.015625,0.0703125,0.03125,0.015625,0.03125,0.0234375,0.0859375,0.078125,0.0390625,0.03125,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
264,0.0546875,0.0078125,0.0546875,0.0078125,0.0546875,0.0078125,0.0390625,0.0390625,0.0390625,0.03125,0.0390625,0.0546875,0.046875,0.0390625,0.0390625,0.0390625,0.0546875,0.0390625,0.1171875,0.046875,0.0078125,0.015625,0.046875,0.046875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
288,0.03125,0.0390625,0.0546875,0.0546875,0.0546875,0.046875,0.0234375,0.046875,0.0546875,0.0390625,0.0390625,0.0078125,0.0546875,0.046875,0.0390625,0.0234375,0.046875,0.03125,0.015625,0.0234375,0.0546875,0.0078125,0.0390625,0.046875,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
312,0.0546875,0.0625,0.015625,0.0390625,0.0078125,0.046875,0.0234375,0.0078125,0.0546875,0.03125,0.0859375,0.0234375,0.046875,0.046875,0.0390625,0.0546875,0.03125,0.0390625,0.03125,0.0390625,0.015625,0.0546875,0.0625,0.046875,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
336,0.046875,0.046875,0.03125,0.046875,0.046875,0.0703125,0.015625,0.03125,0.046875,0.0390625,0.0625,0.0078125,0.0390625,0.0234375,0.0390625,0.046875,0.015625,0.046875,0.046875,0.0625,0.0078125,0.0234375,0.046875,0.03125,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
360,0.0859375,0.015625,0.015625,0.0546875,0.125,0.0625,0.0234375,0.03125,0.0078125,0.046875,0.03125,0.0390625,0.015625,0.046875,0.03125,0.0234375,0.046875,0.0703125,0.0234375,0.015625,0.0234375,0.0390625,0.0078125,0.0546875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,0.046875,0.03125,0.015625,0.0390625,0.0234375,0.03125,0.03125,0.0234375,0.0546875,0.0390625,0.046875,0.0234375,0.0625,0.0390625,0.03125,0.0390625,0.03125,0.046875,0.0390625,0.0234375,0.0390625,0.0703125,0.0703125,0.0546875,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
408,0.0703125,0.046875,0.046875,0.0234375,0.03125,0.0625,0.0390625,0.0234375,0.046875,0.0234375,0.046875,0.0390625,0.046875,0.046875,0.0390625,0.03125,0.0546875,0.015625,0.078125,0.046875,0.0234375,0.03125,0.0390625,0.0234375,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
432,0.0234375,0.0625,0.03125,0.0390625,0.015625,0.03125,0.0390625,0.03125,0.0546875,0.0703125,0.0546875,0.03125,0.046875,0.03125,0.03125,0.0390625,0.0390625,0.0703125,0.03125,0.0234375,0.0234375,0.046875,0.03125,0.046875,0.0546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
456,0.0546875,0.03125,0.0234375,0.0703125,0.015625,0.0390625,0.046875,0.0390625,0.03125,0.0390625,0.0234375,0.0546875,0.046875,0.0234375,0.0625,0.0234375,0.046875,0.03125,0.0234375,0.03125,0.0625,0.0234375,0.0390625,0.0546875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
480,0.0078125,0.0390625,0.0703125,0.0234375,0.0390625,0.046875,0.0234375,0.0546875,0.03125,0.0234375,0.046875,0.046875,0.0390625,0.0234375,0.03125,0.046875,0.03125,0.0859375,0.015625,0.0546875,0.0390625,0.046875,0.0625,0.046875,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
504,0.078125,0.0390625,0.0234375,0.03125,0.046875,0.0390625,0.0390625,0.0546875,0.046875,0.0390625,0.046875,0.0546875,0.0234375,0.0546875,0.0703125,0.0390625,0.015625,0.046875,0.0234375,0.0390625,0.0234375,0.0234375,0.0234375,0.0625,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
528,0.0625,0.0234375,0.0546875,0.0390625,0.0390625,0.0234375,0.0390625,0.0546875,0.0390625,0.015625,0.03125,0.0390625,0.0546875,0.015625,0.03125,0.03125,0.03125,0.09375,0.0078125,0.03125,0.03125,0.0625,0.0390625,0.0390625,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
552,0.03125,0.03125,0.046875,0.0390625,0.0625,0.046875,0.015625,0.0390625,0,0.046875,0.0625,0.0390625,0.0390625,0.03125,0.03125,0.0234375,0.0546875,0.0390625,0.0625,0.0390625,0.0625,0.0234375,0.0703125,0.0390625,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
576,0.0546875,0.0390625,0.046875,0.078125,0.03125,0.0546875,0.0390625,0.0234375,0.015625,0.0546875,0.0234375,0.015625,0.03125,0.015625,0.0390625,0.046875,0.046875,0.046875,0.0234375,0.0234375,0.03125,0.0390625,0.0625,0.0625,0.0546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600,0.015625,0.0234375,0.046875,0.046875,0.0234375,0.015625,0.03125,0.046875,0.0625,0.03125,0.0625,0.03125,0.03125,0.0390625,0.046875,0.03125,0.046875,0.0625,0.0546875,0.09375,0.03125,0.0234375,0.0546875,0.015625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
624,0.0390625,0.046875,0.0546875,0.0546875,0.0234375,0.0625,0.03125,0.078125,0.0390625,0.0625,0.03125,0.046875,0.0625,0.03125,0.03125,0.03125,0.0078125,0.0546875,0.015625,0.046875,0.0234375,0.03125,0.0234375,0.03125,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
648,0.046875,0.0234375,0.0546875,0.0234375,0.0234375,0.0234375,0.1015625,0.015625,0.0390625,0.0390625,0.0390625,0.046875,0.0625,0.0078125,0.0546875,0.0546875,0.0078125,0.0390625,0.03125,0.0390625,0.046875,0.0703125,0.0234375,0.0703125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
672,0.03125,0.0078125,0.0625,0.0625,0.0625,0.03125,0.0625,0.0390625,0.0703125,0.0390625,0.046875,0.015625,0.015625,0.078125,0.0390625,0.0390625,0.0234375,0.0546875,0.046875,0.0078125,0.03125,0.0234375,0.0390625,0.0390625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
696,0.0234375,0.0546875,0.0625,0.046875,0.0234375,0.046875,0.015625,0.03125,0.0390625,0.0546875,0.046875,0.0390625,0.0546875,0.0390625,0.0390625,0.03125,0.0625,0.015625,0.0390625,0.046875,0.0546875,0.03125,0.0390625,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
720,0.0234375,0.015625,0.046875,0.0546875,0.015625,0.0390625,0.0546875,0.046875,0.03125,0.046875,0.0390625,0.015625,0.0234375,0.0390625,0.078125,0.0390625,0.0234375,0.0859375,0.0234375,0.046875,0.0625,0.03125,0.0390625,0.0390625,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
744,0.0078125,0.0390625,0.0234375,0.0625,0.03125,0.0625,0.015625,0.0234375,0.03125,0.03125,0.0625,0.0234375,0.0390625,0.03125,0.0625,0.0625,0.0546875,0.0234375,0.0625,0.0546875,0.0390625,0.0390625,0.0703125,0.03125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
768,0.046875,0.046875,0.0859375,0.03125,0.03125,0.015625,0.0625,0.0078125,0.0390625,0.0234375,0.015625,0.078125,0.0390625,0.0078125,0.0546875,0.0390625,0.0625,0.0546875,0.015625,0.03125,0.046875,0.0625,0.0546875,0.0234375,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
792,0.0234375,0.046875,0.0234375,0.0390625,0.046875,0.0625,0.0625,0.0390625,0.0625,0.046875,0.0078125,0.015625,0.0390625,0.0390625,0.03125,0.015625,0.03125,0.03125,0.015625,0.03125,0.125,0.078125,0.046875,0.0234375,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
816,0.0390625,0.046875,0.0234375,0.046875,0.0546875,0.0390625,0.046875,0.0234375,0.0390625,0.0234375,0.03125,0.0234375,0.0234375,0.046875,0.0390625,0.078125,0.078125,0.03125,0.0625,0.015625,0.0390625,0.0546875,0.046875,0.03125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
840,0.046875,0.0625,0.015625,0.03125,0.03125,0.046875,0.0390625,0.03125,0.0546875,0.0546875,0.0390625,0.0390625,0.0390625,0.03125,0.0703125,0.0234375,0.03125,0.0546875,0.03125,0.0234375,0.03125,0.0546875,0.03125,0.0703125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
864,0.046875,0.0546875,0.0234375,0.0234375,0.046875,0.0390625,0.046875,0.015625,0.03125,0.046875,0.0546875,0.0546875,0.078125,0.03125,0.0390625,0.0390625,0.046875,0.046875,0.0078125,0.03125,0.015625,0.0390625,0.03125,0.0390625,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
888,0.0234375,0.046875,0.03125,0.0546875,0.0390625,0.046875,0.0390625,0.0546875,0.046875,0.03125,0.0390625,0.0078125,0.0234375,0.046875,0.0625,0.0546875,0.0703125,0.03125,0.0078125,0.0234375,0.0390625,0.046875,0.0546875,0.03125,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
912,0.03125,0.0390625,0.046875,0.0234375,0.015625,0.046875,0.046875,0.0390625,0.0390625,0.0625,0.046875,0.0390625,0.046875,0.0546875,0.015625,0.0234375,0.03125,0.0234375,0.03125,0.015625,0.0546875,0.0625,0.0546875,0.0625,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
936,0.109375,0.0234375,0.0234375,0.015625,0.0234375,0.015625,0.03125,0.03125,0.015625,0.0234375,0.03125,0.0390625,0.0390625,0,0.0546875,0.046875,0.0546875,0.046875,0.03125,0.0625,0.0546875,0.078125,0.0625,0.0546875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
960,0.03125,0.0703125,0.0625,0.0390625,0.0390625,0.046875,0.03125,0.015625,0.0625,0.0390625,0.046875,0.0234375,0.0390625,0.0390625,0.046875,0.0390625,0.0234375,0.03125,0.046875,0.0546875,0.03125,0.0234375,0.046875,0.03125,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
984,0.0390625,0.0390625,0.078125,0.0078125,0.0234375,0.03125,0.0234375,0.0625,0.046875,0.078125,0.0390625,0.0234375,0.0546875,0.0390625,0.0234375,0.03125,0.0234375,0.0234375,0.09375,0.0234375,0.0390625,0.0234375,0.0625,0.0390625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1008,0.0390625,0.0234375,0.0546875,0.0390625,0.046875,0.0546875,0.0234375,0.0078125,0.0625,0.0546875,0.0390625,0.046875,0.015625,0.0390625,0.0546875,0.03125,0.0234375,0.0625,0.0390625,0.0390625,0.015625,0.0546875,0.03125,0.03125,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1032,0.046875,0.0234375,0.0234375,0.0390625,0.0234375,0.0546875,0.015625,0.0625,0.0546875,0.078125,0.03125,0.046875,0.0390625,0.046875,0.0390625,0.0390625,0.0390625,0.0546875,0.0234375,0.0234375,0.046875,0.046875,0.0390625,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1056,0.046875,0.0546875,0.046875,0.0234375,0.0390625,0.03125,0.046875,0.1015625,0.0234375,0.0546875,0.0625,0.0234375,0.03125,0.0390625,0.0234375,0.046875,0.015625,0.03125,0.0859375,0.015625,0.03125,0.03125,0.03125,0.0390625,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1080,0.046875,0.0078125,0.03125,0.0390625,0,0.0625,0.0234375,0.0546875,0.0390625,0.0390625,0.046875,0.03125,0.0703125,0.0390625,0.0703125,0.03125,0.03125,0.046875,0.0546875,0.0390625,0.0390625,0.0234375,0.046875,0.0625,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1104,0.0234375,0.0390625,0.03125,0.03125,0.03125,0.046875,0.046875,0.015625,0.03125,0.03125,0.0625,0.0859375,0.0546875,0.0546875,0.046875,0.03125,0.03125,0.0546875,0.03125,0.03125,0.015625,0.0546875,0.0390625,0.0234375,0.0546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,0.03125,0.0546875,0.03125,0.0234375,0.0390625,0.03125,0.0390625,0.03125,0.046875,0.046875,0.0234375,0.046875,0.0234375,0.0703125,0.046875,0.015625,0.0234375,0.078125,0.03125,0.0390625,0.03125,0.0390625,0.03125,0.0546875,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
