4248,0,0,0,0.0078125,0.0078125,0.0234375,0.0078125,0.015625,0.0234375,0,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0,0.0234375,0,0.03125,0,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0.0078125,0,0.015625,0.0078125,0,0,0.015625,0,0,0.0078125,0,0.0078125,0.015625,0.015625,0,0,0,0.015625,0,0,0,0,0,0,0.0234375,0,0.015625,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0.03125,0.0078125,0.0078125,0,0,0.015625,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0.015625,0,0.0078125,0.015625,0.0078125,0,0.0078125,0,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0.0078125,0.0078125,0.0078125,0,0.0078125,0,0.0234375,0,0,0.0078125,0,0,0.03125,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0,0.0234375,0.0078125,0.0078125,0,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0.015625,0,0.03125,0.0078125,0.0078125,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0.015625,0.0078125,0,0,0,0,0.0078125,0.015625,0.0078125,0.0234375,0.0078125,0,0,0,0.015625,0.0078125,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,
4272,0.0078125,0,0,0,0,0.0390625,0.015625,0.0078125,0.0078125,0.0078125,0.015625,0,0,0,0.0078125,0,0,0,0,0.0390625,0,0,0,0.015625,0.0078125,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0,0.0078125,0.015625,0,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0.015625,0.0078125,0,0.0078125,0,0.03125,0.0078125,0,0,0,0,0,0,0,0.0078125,0.015625,0,0,0,0.0078125,0,0,0,0.015625,0,0.0078125,0,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0.015625,0,0,0.0078125,0,0,0.015625,0,0.015625,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0.0234375,0.0078125,0.015625,0,0,0,0,0.015625,0,0.0078125,0.0078125,0.0078125,0.03125,0,0,0,0,0.0234375,0.0078125,0.015625,0,0,0.015625,0,0,0.0078125,0,0,0,0.015625,0,0,0,0,0,0.0234375,0,0,0,0,0,0,0,0,0,0,0.015625,0.0078125,0.0078125,0,0,0,0.015625,0,0.0078125,0.0078125,0.0234375,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0.015625,0,0.0078125,0.0390625,0,0.0078125,0,0,0,0,0,
4296,0,0,0,0,0,0.0078125,0,0,0,0,0.015625,0,0.0078125,0.015625,0,0,0,0,0,0.0078125,0,0.0078125,0,0.015625,0.0078125,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0.015625,0.0078125,0,0,0,0.0078125,0,0,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0,0.0234375,0,0.0078125,0.0234375,0,0,0.0078125,0,0.015625,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0.0234375,0.0078125,0.0078125,0.0078125,0,0,0.0078125,0,0.015625,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234375,0,0,0,0.0078125,0,0,0,0.015625,0,0.0078125,0,0.0078125,0,0.015625,0,0.0078125,0,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0.015625,0,0,0.0078125,0.0078125,0,0,0,0,0.0078125,0.0234375,0,0,0,0.015625,0,0.03125,0.015625,0,0,0,0,0.0078125,0.015625,0.03125,0,0.0390625,0,0,0.0078125,0,0.0078125,0.0078125,0,0,0.0078125,0.0078125,0,0,0,0,0.0234375,0,0,0,0,0,0,0,0,0.0078125,0.015625,0,0,0,0,0,0,0,0,0.0078125,0,0.0390625,0,0,0,0.0390625,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0.0234375,0,0,0,0,0,0.0078125,0,0,0,0.0390625,0,0,0,0,0,0.0078125,0,
4320,0.0078125,0,0,0,0,0,0,0,0.0078125,0.0078125,0.015625,0.046875,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0,0,0.0078125,0.0078125,0,0.015625,0,0,0,0,0.0078125,0,0,0,0,0,0.015625,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0.015625,0,0.0078125,0.0234375,0,0,0,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0.03125,0,0,0,0,0,0,0,0,0.0234375,0,0,0.0078125,0,0,0,0,0.0546875,0,0.0234375,0,0,0,0,0,0,0.0078125,0,0.015625,0,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0,0,0.0078125,0,0.0390625,0.0078125,0.0078125,0,0.0234375,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0.015625,0,0.0078125,0,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0.015625,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0.015625,0,0,0,0.03125,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0.0546875,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0.0234375,0.0390625,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0.0234375,0,0,0,0,0,0.015625,0,
4344,0,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0.0078125,0.015625,0.0703125,0,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0.015625,0.015625,0,0.046875,0,0,0,0,0,0,0,0,0.015625,0,0.015625,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0,0.0234375,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0,0.015625,0.0078125,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390625,0,0,0,0,0,0,0,0.0078125,0,0,0.015625,0,0,0,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0.0078125,0,0.015625,0,0,0.0078125,0.0078125,0,0,0,0,0.015625,0,0,0,0,0,0.0078125,0,0.015625,0,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0.015625,0,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0.015625,0,0,0.0078125,0,0.0234375,0,0,0,0,0,0,0.015625,0.0078125,0,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0.03125,0,0.0078125,0.0078125,0.0078125,0,0.015625,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0.015625,0,0.015625,0,0.0078125,0.0078125,0.015625,0.015625,0,0.015625,0,0,0,0,0,0.015625,0,0.0234375,0.0078125,0.0078125,0.0078125,0,0,0,0.015625,0,0,0.0234375,0,0.0078125,0,0,0.0078125,0,0,
4368,0,0,0,0.0078125,0,0,0,0,0,0,0.0234375,0.0546875,0,0.0078125,0.0234375,0.0078125,0,0.0078125,0,0,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0.0390625,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0.0078125,0,0,0.0234375,0.0078125,0,0,0,0,0.015625,0.015625,0,0,0,0,0,0,0.015625,0,0.0078125,0.0078125,0.0078125,0,0.0234375,0,0,0,0,0,0,0.0078125,0,0,0.0078125,0,0,0.015625,0.015625,0.0078125,0,0.0078125,0.0625,0,0,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0.0234375,0.0078125,0.015625,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0.03125,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0,0,0.015625,0,0.0078125,0.015625,0.0078125,0.0078125,0,0,0.015625,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0.0234375,0,0.0234375,0,0,0.015625,0,0,0,0,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0,0,0.03125,0.0078125,0,0.015625,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0,0,0.0078125,0,0,0.015625,0,0.0078125,0,0,0,0,0.015625,
4392,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0.015625,0,0,0,0,0,0.015625,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0.015625,0,0,0,0.0078125,0,0,0.03125,0,0,0,0.015625,0,0,0,0.0078125,0,0.015625,0,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0.0234375,0.0078125,0,0,0,0,0.015625,0.0078125,0,0,0,0,0.015625,0.0078125,0.0078125,0.0078125,0,0.0078125,0,0.0625,0.0078125,0,0.015625,0,0,0,0.0234375,0.0078125,0,0,0,0,0,0.0234375,0.015625,0.015625,0,0.046875,0,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0,0.015625,0,0,0.03125,0,0,0,0,0,0,0.0078125,0,0.015625,0,0,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0.0078125,0,0,0.0078125,0.015625,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0.0234375,0,0,0.015625,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0.015625,0.0078125,0,0,0,0,0,0,0.0078125,0.0078125,0.015625,0,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0.0234375,0,0,0.015625,0,0,0.0078125,0,0,0.015625,0,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0.0234375,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0.0078125,0.0078125,0,0.0078125,0,
4416,0.0078125,0,0,0.0078125,0,0.0078125,0.0078125,0,0,0,0,0,0,0.015625,0.0078125,0.0078125,0,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0.03125,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0.0234375,0,0,0,0.0078125,0,0,0.0234375,0.0234375,0.0078125,0,0,0,0.0078125,0,0.0234375,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0.015625,0,0,0,0,0.0234375,0.015625,0,0.0078125,0,0,0,0.015625,0.015625,0.0078125,0,0,0,0,0.03125,0,0.0078125,0,0.0078125,0.0078125,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.0078125,0.015625,0.0078125,0.0234375,0.0078125,0,0,0,0.0078125,0,0.03125,0,0,0,0,0.0078125,0,0,0,0,0.015625,0,0.0078125,0,0,0,0.015625,0.015625,0,0.015625,0,0,0.0078125,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0.0078125,0,0,0.0078125,0,0.0078125,0.0078125,0.015625,0,0,0,0,0.0078125,0,0,0.0078125,0,0,0,0.0234375,0,0,0.015625,0,0.0078125,0,0,0,0,0,0.015625,0,0,0,0,0.015625,0.0078125,0,0,0.015625,0,0,0.03125,0,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0.0234375,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.03125,0.03125,0,0,
4440,0,0,0,0,0.0078125,0,0.0234375,0.0078125,0,0.0078125,0.0078125,0,0,0.0078125,0.0078125,0.0078125,0,0,0.0078125,0,0.015625,0,0.0078125,0,0,0.0078125,0,0,0,0.0078125,0,0.0078125,0,0,0,0.015625,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0.0078125,0.0078125,0,0,0.015625,0.015625,0,0,0.0078125,0.015625,0,0,0.0078125,0.0078125,0.03125,0,0,0.0078125,0,0,0.0078125,0.03125,0.0078125,0,0.0078125,0,0,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0.0078125,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0.015625,0,0,0,0,0,0,0.015625,0.015625,0,0.015625,0.0078125,0,0,0.0078125,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0,0,0.015625,0,0,0.015625,0,0,0.015625,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0.0234375,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0.015625,0.0078125,0,0.0078125,0.0078125,0,0,0.0078125,0.015625,0,0.015625,0,0,0.0078125,0,0.0078125,0.015625,0,0,0,0,0.015625,0,0.0625,0.0078125,0,0.015625,0,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0.015625,0.0078125,0,0,0,0,0,0.0234375,0,0,0.0078125,0.0078125,0,0.015625,0.0078125,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.015625,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,
4464,0,0,0,0,0.015625,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0.015625,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0,0,0.015625,0.0078125,0,0,0.0078125,0,0.015625,0.03125,0.0234375,0,0.0078125,0.0078125,0.015625,0,0,0.03125,0,0.015625,0,0,0,0.015625,0,0.0078125,0.0078125,0,0,0,0.015625,0,0,0.03125,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0.0234375,0,0.0078125,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0,0,0.0078125,0.0078125,0,0.0078125,0,0,0,0,0,0,0.015625,0,0.0078125,0.015625,0.0078125,0,0,0,0.0234375,0.0078125,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0,0,0.015625,0,0,0,0,0,0.015625,0,0,0,0.015625,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0.0234375,0.0078125,0.0078125,0,0,0,0,0.0078125,0.0390625,0,0,0.0078125,0,0.0078125,0,0.03125,0,0,0,0,0.0078125,0,0,0.0078125,0,0.03125,0,0,0,0,0.0078125,0,0,0,0,0.015625,0,0,0.0078125,0,0,0.0234375,0,0.0078125,0.0078125,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0.015625,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0.0078125,0,0.0390625,0.0078125,0,
4488,0.0078125,0,0,0,0,0,0,0.015625,0,0,0,0.0078125,0,0,0,0.0234375,0,0,0,0.0078125,0.015625,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0,0.0078125,0,0,0.0234375,0,0,0,0.0078125,0.015625,0,0,0.0078125,0.0078125,0,0,0,0,0.03125,0.0390625,0.0078125,0,0.015625,0,0.0078125,0,0,0.015625,0,0,0.0078125,0,0.0078125,0,0,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0,0,0,0,0,0,0.0390625,0,0,0.0234375,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0.015625,0,0.0078125,0,0.015625,0.0078125,0.0078125,0.015625,0,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0,0.0078125,0,0.03125,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0.015625,0,0.015625,0,0,0.0078125,0,0.0234375,0,0,0,0.0078125,0,0,0.03125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234375,0,0,0.0078125,0.0078125,0,0,0.0078125,0.015625,0,0,0,0,0,0,0.0078125,0,0,0,0,0.0234375,0,0.0078125,0,0,0,0,0,0.015625,0.015625,0,0,0,0,0,0,0,0,0.0078125,0.015625,0.015625,0,
4512,0,0,0,0,0,0,0,0.0078125,0,0,0,0.015625,0.0078125,0,0,0,0,0,0,0.015625,0.0078125,0,0,0,0,0,0,0.015625,0,0.0078125,0.03125,0.0078125,0,0,0.015625,0.0078125,0.0078125,0.0234375,0.0078125,0,0.0078125,0,0,0,0.0546875,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0.0234375,0.0078125,0.0078125,0,0,0,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0.015625,0.015625,0.015625,0,0,0,0,0,0,0.015625,0,0,0.0234375,0,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0.015625,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0.015625,0,0.015625,0.015625,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0.0078125,0,0.0078125,0,0,0,0.0078125,0,0,0,0.015625,0.015625,0,0,0,0,0,0.0078125,0,0,0.015625,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0.046875,0.0078125,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0.0234375,0,0,0,0,0.0078125,0,0,0,0,0.0234375,0,0.015625,0.0078125,0,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0,0.015625,0.0078125,0.03125,0.046875,0,
4536,0,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0.0234375,0,0,0.015625,0.03125,0,0.0078125,0.0390625,0.0078125,0.015625,0,0,0,0,0,0.0078125,0,0,0.015625,0.0546875,0,0.0078125,0,0.0078125,0.0078125,0.015625,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0.03125,0,0.015625,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0,0.015625,0,0,0,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0,0.015625,0.0078125,0,0,0,0.015625,0,0,0,0,0,0.0234375,0.0078125,0,0.0078125,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0.0234375,0,0,0,0.03125,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0.015625,0.0078125,0,0.0078125,0,0,0,0,0,0.0078125,0.015625,0,0,0,0,0.0078125,0.015625,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0,0.015625,0,0,0,0.015625,0,0.03125,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0,0.0078125,0.0078125,0.015625,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0.0234375,0,0,0.015625,0,0,0.015625,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0234375,0,0,0,0.0078125,0,0,
4560,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0.0078125,0,0,0.0234375,0,0.03125,0,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0.0234375,0.0078125,0.0078125,0.0078125,0.0234375,0,0,0,0.0078125,0,0.0234375,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0.0234375,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0.0078125,0,0,0.015625,0,0,0,0,0.0078125,0.0234375,0.015625,0,0,0.0078125,0,0.0234375,0,0,0.0078125,0,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0.015625,0,0.015625,0,0,0,0,0.015625,0,0,0.0078125,0,0.0078125,0,0,0.015625,0,0,0,0.0078125,0,0,0.015625,0,0,0.0078125,0,0.0234375,0.015625,0,0,0,0,0.0078125,0,0,0,0,0,0.03125,0,0.0078125,0,0,0,0.015625,0,0.015625,0,0,0,0.03125,0,0,0,0.015625,0,0,0.0078125,0.0234375,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0234375,0,0,0.015625,0.0078125,0,0,0.0078125,0,0,0.0078125,0,0.0234375,0.0078125,0,0.0078125,0,0.0078125,0,0.0078125,0.0078125,0,0,0,0.015625,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0.015625,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0.0078125,0,
4584,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0,0,0.015625,0,0,0,0,0,0,0,0,0.0078125,0.015625,0,0,0,0.0078125,0.0078125,0,0.0078125,0,0.0078125,0.0078125,0.0078125,0.0234375,0,0,0,0.0078125,0.0078125,0,0,0,0.0078125,0.0390625,0,0.0078125,0,0,0.0078125,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0.0234375,0.0078125,0,0.0078125,0,0.0078125,0,0.015625,0.0078125,0.0078125,0,0.0390625,0,0,0.0078125,0.015625,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0.0078125,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.0078125,0.03125,0,0.015625,0,0,0.0078125,0,0,0.0078125,0,0.0078125,0,0.0078125,0.0078125,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0.0078125,0,0.0234375,0,0,0.0078125,0,0.015625,0,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0,0,0.015625,0,0.0078125,0,0.0078125,0.015625,0,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0.0234375,0.0078125,0,0,0.0390625,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0,0,0.015625,0,0.0078125,0.015625,0,0.0078125,0,0.015625,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0.015625,0,0.0078125,0,0,0.0078125,0,0.0078125,0,0,0.0078125,0,0,0,0.0078125,0.0078125,0,0,
4608,0,0,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0,0,0.0234375,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0,0,0.015625,0,0,0,0,0.0078125,0.0078125,0,0,0,0,0.0078125,0,0.015625,0.015625,0.0078125,0,0.0234375,0.0078125,0.0078125,0,0.0078125,0.015625,0,0,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0.0078125,0,0,0,0,0.0078125,0.015625,0,0,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0,0.0078125,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0.0234375,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0.0234375,0.0078125,0.0078125,0.015625,0.015625,0.015625,0.0078125,0,0,0,0.015625,0.015625,0,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0,0.015625,0,0,0,0,0,0.0078125,0,0.0078125,0,0,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0,0.0078125,0,0,0.0390625,0,0.0078125,0.0078125,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0.0078125,0,0,0,0.0234375,0.0078125,0.0078125,0,0,0.0078125,0,0.015625,0,0,0,0,0,0,0,0,0,0.0390625,0,0,0.03125,0,0.0078125,0,0,0,0,0.0078125,0.0078125,0,0,0,0.0078125,0,0,0,0.015625,0,0.015625,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,
4632,0,0.0234375,0.0234375,0,0,0,0,0.0078125,0.0234375,0,0.0078125,0.0078125,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0.0078125,0,0,0.015625,0,0.0078125,0,0,0.0078125,0.0078125,0.0078125,0,0,0,0.0078125,0,0,0,0,0.015625,0,0.0078125,0.0078125,0,0.0078125,0,0,0.0078125,0.0078125,0,0.015625,0,0.015625,0,0.0078125,0.0078125,0,0.0078125,0,0,0.0078125,0.0234375,0,0.0078125,0.0078125,0,0,0,0,0,0.0078125,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0.0078125,0,0.0078125,0.015625,0.015625,0,0.0078125,0.015625,0,0.0234375,0,0,0.0078125,0,0,0,0,0,0.03125,0,0,0.03125,0.015625,0.0078125,0,0,0,0,0,0,0,0.0078125,0.0078125,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0,0.0078125,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0.0078125,0.015625,0.0078125,0.0078125,0,0.0078125,0,0.0078125,0,0.0078125,0,0,0,0,0,0,0,0.015625,0,0,0,0.0078125,0,0,0,0.0078125,0,0.0078125,0,0.015625,0.0078125,0,0.0078125,0,0.015625,0.0078125,0,0,0,0,0.015625,0.015625,0,0.0078125,0,0.015625,0,0.0078125,0.0390625,0.0078125,0.0234375,0,0.0078125,0.0078125,0.0078125,0,0.015625,0,0,0,0,0,0.0078125,0,0,0,
